"Day";"DateTime";"IdRFID";"unitLabel";"eventDuration";"reinforce1value";"reinforce1Account";"outFuncLabel";"outLabel";"SystemMsg";"MsgValue1";"IdLabel";"Cage";"Discard";"Stage";"Substage";"Group"
6;2021-08-02 18:37:26;"0416ECC22D";"CondMod8";2373;78;78;"out2Forced2";"positive";"";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 18:37:31;"0416ECC22D";"CondMod7";478;39;39;"out1Forced2";"positive";"";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 18:37:32;"0416ECC22D";"exp";NA;NA;NA;"";"";"end forced2";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 18:37:32;"0416ECC22D";"exp";NA;NA;NA;"";"";"start free2";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 18:37:33;"0416ECC22D";"CondMod7";1693;39;39;"out1Free2";"positive";"";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 18:37:37;"0416ECC22D";"RFID7";437;NA;NA;"";"";"";"0,131,116,51";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 18:37:40;"0416ECC22D";"CondMod8";2267;78;78;"out2Free2";"positive";"";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 18:37:44;"0416ECC22D";"CondMod7";1436;39;39;"out1Free2";"positive";"";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 18:37:50;"0416ECC22D";"CondMod7";1586;39;39;"out1Free2";"positive";"";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 18:37:56;"0416ECC22D";"exp";NA;NA;NA;"";"";"end free2";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 18:37:56;"0416ECC22D";"exp";NA;NA;NA;"";"";"start forced1";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 18:37:55;"0416ECC22D";"CondMod7";1503;39;39;"out1Free2";"positive";"";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 18:54:56;"0416ECC22D";"CondMod8";574;39;39;"out2Forced1";"positive";"";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 18:55:12;"0416ECC22D";"RFID7";272;NA;NA;"";"";"";"0,100,50";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 18:55:18;"0416ECC22D";"CondMod7";2862;78;78;"out1Forced1";"positive";"";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 18:55:28;"0416ECC22D";"CondMod8";2849;39;39;"out2Forced1";"positive";"";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 18:55:35;"0416ECC22D";"CondMod7";1093;78;78;"out1Forced1";"positive";"";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 18:55:37;"0416ECC22D";"exp";NA;NA;NA;"";"";"end forced1";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 18:55:37;"0416ECC22D";"exp";NA;NA;NA;"";"";"start free1";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 18:55:38;"0416ECC22D";"CondMod7";1862;78;78;"out1Free1";"positive";"";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 18:55:42;"0416ECC22D";"CondMod7";1500;78;78;"out1Free1";"positive";"";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 18:55:46;"0416ECC22D";"RFID7";234;NA;NA;"";"";"";"0,54";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 18:55:52;"0416ECC22D";"CondMod7";2054;78;78;"out1Free1";"positive";"";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 18:55:56;"0416ECC22D";"CondMod7";1578;78;78;"out1Free1";"positive";"";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 18:56:06;"0416ECC22D";"exp";NA;NA;NA;"";"";"end free1";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 18:56:06;"0416ECC22D";"exp";NA;NA;NA;"";"";"start forced2";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 18:56:06;"0416ECC22D";"CondMod7";1589;78;78;"out1Free1";"positive";"";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 18:56:09;"0416ECC22D";"RFID7";341;NA;NA;"";"";"";"0,130,101";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 18:56:15;"0416ECC22D";"CondMod8";3825;78;78;"out2Forced2";"positive";"";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 18:56:21;"0416ECC22D";"CondMod7";2512;39;39;"out1Forced2";"positive";"";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 18:56:26;"0416ECC22D";"RFID8";331;NA;NA;"";"";"";"0,102,100";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 18:56:34;"0416ECC22D";"CondMod8";622;78;78;"out2Forced2";"positive";"";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 18:56:36;"0416ECC22D";"RFID7";461;NA;NA;"";"";"";"0,100,100,101,100";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 18:56:39;"0416ECC22D";"CondMod8";2496;NA;NA;"";"";"";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 18:56:43;"0416ECC22D";"CondMod7";1413;39;39;"out1Forced2";"positive";"";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 18:56:46;"0416ECC22D";"exp";NA;NA;NA;"";"";"end forced2";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 18:56:46;"0416ECC22D";"exp";NA;NA;NA;"";"";"start free2";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 18:56:50;"0416ECC22D";"CondMod7";2062;39;39;"out1Free2";"positive";"";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 18:56:55;"0416ECC22D";"CondMod7";2813;39;39;"out1Free2";"positive";"";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 18:57:03;"0416ECC22D";"CondMod7";1471;39;39;"out1Free2";"positive";"";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 18:57:07;"0416ECC22D";"CondMod8";662;78;78;"out2Free2";"positive";"";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 18:57:10;"0416ECC22D";"exp";NA;NA;NA;"";"";"end free2";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 18:57:10;"0416ECC22D";"exp";NA;NA;NA;"";"";"start forced1";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 18:57:10;"0416ECC22D";"CondMod7";1484;39;39;"out1Free2";"positive";"";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:03:20;"0416ECC22D";"CondMod8";402;39;39;"out2Forced1";"positive";"";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:03:23;"0416ECC22D";"CondMod8";2560;NA;NA;"";"";"";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:03:28;"0416ECC22D";"CondMod7";1485;78;78;"out1Forced1";"positive";"";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:03:51;"0416ECC22D";"CondMod8";1839;39;39;"out2Forced1";"positive";"";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:03:55;"0416ECC22D";"CondMod7";1517;78;78;"out1Forced1";"positive";"";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:03:58;"0416ECC22D";"exp";NA;NA;NA;"";"";"end forced1";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:03:58;"0416ECC22D";"exp";NA;NA;NA;"";"";"start free1";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:03:59;"0416ECC22D";"RFID7";594;NA;NA;"";"";"";"0,130,134,100,100,50";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:04:02;"0416ECC22D";"RFID7";240;NA;NA;"";"";"";"0,130";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:04:04;"0416ECC22D";"CondMod7";1615;78;78;"out1Free1";"positive";"";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:04:10;"0416ECC22D";"RFID7";340;NA;NA;"";"";"";"0,99,100";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:04:13;"0416ECC22D";"CondMod7";1514;78;78;"out1Free1";"positive";"";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:04:20;"0416ECC22D";"CondMod8";498;39;39;"out2Free1";"positive";"";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:04:22;"0416ECC22D";"CondMod7";1414;78;78;"out1Free1";"positive";"";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:04:27;"0416ECC22D";"exp";NA;NA;NA;"";"";"end free1";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:04:27;"0416ECC22D";"exp";NA;NA;NA;"";"";"start forced2";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:04:27;"0416ECC22D";"CondMod7";1635;78;78;"out1Free1";"positive";"";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:04:40;"0416ECC22D";"CondMod8";840;78;78;"out2Forced2";"positive";"";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:04:44;"0416ECC22D";"CondMod7";1501;39;39;"out1Forced2";"positive";"";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:04:50;"0416ECC22D";"CondMod8";3201;78;78;"out2Forced2";"positive";"";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:04:56;"0416ECC22D";"CondMod7";1557;39;39;"out1Forced2";"positive";"";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:04:58;"0416ECC22D";"exp";NA;NA;NA;"";"";"end forced2";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:04:58;"0416ECC22D";"exp";NA;NA;NA;"";"";"start free2";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:04:59;"0416ECC22D";"CondMod8";2544;78;78;"out2Free2";"positive";"";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:05:08;"0416ECC22D";"CondMod7";1644;39;39;"out1Free2";"positive";"";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:13:49;"0416ECC22D";"CondMod8";1879;78;78;"out2Free2";"positive";"";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:13:53;"0416ECC22D";"RFID7";437;NA;NA;"";"";"";"0,120,101,100";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:13:55;"0416ECC22D";"CondMod7";1472;39;39;"out1Free2";"positive";"";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:13:59;"0416ECC22D";"exp";NA;NA;NA;"";"";"end free2";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:13:59;"0416ECC22D";"exp";NA;NA;NA;"";"";"start forced1";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:13:59;"0416ECC22D";"CondMod7";1483;39;39;"out1Free2";"positive";"";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:14:12;"0416ECC22D";"CondMod8";815;39;39;"out2Forced1";"positive";"";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:16:25;"0416ECC22D";"CondMod7";1469;78;78;"out1Forced1";"positive";"";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:16:28;"0416ECC22D";"RFID7";241;NA;NA;"";"";"";"0,172";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:16:32;"0416ECC22D";"CondMod8";2868;39;39;"out2Forced1";"positive";"";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:16:55;"0416ECC22D";"CondMod7";1583;78;78;"out1Forced1";"positive";"";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:16:58;"0416ECC22D";"exp";NA;NA;NA;"";"";"end forced1";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:16:58;"0416ECC22D";"exp";NA;NA;NA;"";"";"start free1";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:16:59;"0416ECC22D";"CondMod7";1895;78;78;"out1Free1";"positive";"";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:17:03;"0416ECC22D";"CondMod7";861;78;78;"out1Free1";"positive";"";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:17:05;"0416ECC22D";"RFID7";301;NA;NA;"";"";"";"0,101,101";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:17:08;"0416ECC22D";"CondMod7";485;78;78;"out1Free1";"positive";"";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:17:10;"0416ECC22D";"CondMod7";2339;78;78;"out1Free1";"positive";"";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:17:15;"0416ECC22D";"exp";NA;NA;NA;"";"";"end free1";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:17:15;"0416ECC22D";"exp";NA;NA;NA;"";"";"start forced2";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:17:15;"0416ECC22D";"CondMod7";956;78;78;"out1Free1";"positive";"";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:17:28;"0416ECC22D";"RFID8";143;NA;NA;"";"";"";"0";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:17:36;"0416ECC22D";"CondMod8";568;78;78;"out2Forced2";"positive";"";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:17:39;"0416ECC22D";"CondMod7";2672;39;39;"out1Forced2";"positive";"";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:17:49;"0416ECC22D";"CondMod8";671;78;78;"out2Forced2";"positive";"";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:17:52;"0416ECC22D";"RFID8";749;NA;NA;"";"";"";"0,140,100,100,150,50,119";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:17:55;"0416ECC22D";"CondMod8";736;NA;NA;"";"";"";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:17:58;"0416ECC22D";"CondMod8";2449;NA;NA;"";"";"";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:18:08;"0416ECC22D";"CondMod7";733;39;39;"out1Forced2";"positive";"";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:18:10;"0416ECC22D";"exp";NA;NA;NA;"";"";"end forced2";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:18:10;"0416ECC22D";"exp";NA;NA;NA;"";"";"start free2";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:18:12;"0416ECC22D";"CondMod7";4092;39;39;"out1Free2";"positive";"";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:18:18;"0416ECC22D";"CondMod7";1440;39;39;"out1Free2";"positive";"";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:18:24;"0416ECC22D";"CondMod7";1382;39;39;"out1Free2";"positive";"";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:18:52;"0416ECC22D";"CondMod7";1513;39;39;"out1Free2";"positive";"";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:18:56;"0416ECC22D";"exp";NA;NA;NA;"";"";"end free2";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:18:56;"0416ECC22D";"exp";NA;NA;NA;"";"";"start forced1";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:18:56;"0416ECC22D";"CondMod8";1666;78;78;"out2Free2";"positive";"";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:28:20;"0416ECC22D";"CondMod7";1449;78;78;"out1Forced1";"positive";"";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:28:39;"0416ECC22D";"CondMod8";400;39;39;"out2Forced1";"positive";"";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:28:42;"0416ECC22D";"CondMod8";2096;NA;NA;"";"";"";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:28:50;"0416ECC22D";"CondMod7";1416;78;78;"out1Forced1";"positive";"";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:29:44;"0416ECC22D";"RFID8";390;NA;NA;"";"";"";"0,140,100";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:29:48;"0416ECC22D";"RFID7";341;NA;NA;"";"";"";"0,100,60";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:29:50;"0416ECC22D";"CondMod8";1830;39;39;"out2Forced1";"positive";"";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:29:55;"0416ECC22D";"CondMod7";1365;78;78;"out1Forced1";"positive";"";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:29:57;"0416ECC22D";"exp";NA;NA;NA;"";"";"end forced1";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:29:57;"0416ECC22D";"exp";NA;NA;NA;"";"";"start free1";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:29:58;"0416ECC22D";"CondMod7";1699;78;78;"out1Free1";"positive";"";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:30:02;"0416ECC22D";"CondMod7";1501;78;78;"out1Free1";"positive";"";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:30:05;"0416ECC22D";"CondMod7";1449;78;78;"out1Free1";"positive";"";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:30:09;"0416ECC22D";"CondMod7";1609;78;78;"out1Free1";"positive";"";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:30:20;"0416ECC22D";"exp";NA;NA;NA;"";"";"end free1";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:30:20;"0416ECC22D";"exp";NA;NA;NA;"";"";"start forced2";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:30:19;"0416ECC22D";"CondMod7";1889;78;78;"out1Free1";"positive";"";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:30:33;"0416ECC22D";"CondMod8";789;78;78;"out2Forced2";"positive";"";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:30:38;"0416ECC22D";"CondMod8";1630;NA;NA;"";"";"";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:30:42;"0416ECC22D";"CondMod7";1383;39;39;"out1Forced2";"positive";"";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:32:56;"0416ECC22D";"CondMod8";1534;78;78;"out2Forced2";"positive";"";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:32:59;"0416ECC22D";"CondMod7";2151;39;39;"out1Forced2";"positive";"";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:33:03;"0416ECC22D";"exp";NA;NA;NA;"";"";"end forced2";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:33:03;"0416ECC22D";"exp";NA;NA;NA;"";"";"start free2";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:33:04;"0416ECC22D";"CondMod7";1309;39;39;"out1Free2";"positive";"";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:33:07;"0416ECC22D";"CondMod7";1241;39;39;"out1Free2";"positive";"";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:33:10;"0416ECC22D";"CondMod8";2110;78;78;"out2Free2";"positive";"";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:33:17;"0416ECC22D";"CondMod7";2406;NA;NA;"";"";"";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:33:52;"0416ECC22D";"RFID7";330;NA;NA;"";"";"";"0,99,118";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:33:54;"0416ECC22D";"RFID8";244;NA;NA;"";"";"";"0";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:34:16;"0416ECC22D";"CondMod7";1492;39;39;"out1Free2";"positive";"";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:34:22;"0416ECC22D";"RFID7";541;NA;NA;"";"";"";"0,131,102,51,106";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:34:25;"0416ECC22D";"exp";NA;NA;NA;"";"";"end free2";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:34:25;"0416ECC22D";"exp";NA;NA;NA;"";"";"start forced1";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:34:24;"0416ECC22D";"CondMod7";1470;39;39;"out1Free2";"positive";"";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:35:24;"0416ECC22D";"RFID8";240;NA;NA;"";"";"";"0,130";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:36:07;"0416ECC22D";"CondMod8";1710;39;39;"out2Forced1";"positive";"";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:37:44;"0416ECC22D";"CondMod7";1855;78;78;"out1Forced1";"positive";"";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:37:50;"0416ECC22D";"CondMod8";1736;39;39;"out2Forced1";"positive";"";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:37:54;"0416ECC22D";"RFID7";301;NA;NA;"";"";"";"0,101";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:37:56;"0416ECC22D";"CondMod7";1648;78;78;"out1Forced1";"positive";"";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:37:59;"0416ECC22D";"exp";NA;NA;NA;"";"";"end forced1";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:37:59;"0416ECC22D";"exp";NA;NA;NA;"";"";"start free1";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:38:00;"0416ECC22D";"CondMod7";1424;78;78;"out1Free1";"positive";"";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:38:05;"0416ECC22D";"CondMod7";1628;78;78;"out1Free1";"positive";"";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:38:08;"0416ECC22D";"CondMod7";1866;78;78;"out1Free1";"positive";"";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:38:12;"0416ECC22D";"CondMod7";1626;78;78;"out1Free1";"positive";"";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:38:17;"0416ECC22D";"exp";NA;NA;NA;"";"";"end free1";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:38:17;"0416ECC22D";"exp";NA;NA;NA;"";"";"start forced2";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:38:16;"0416ECC22D";"CondMod8";1476;39;39;"out2Free1";"positive";"";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:38:20;"0416ECC22D";"CondMod7";1321;39;39;"out1Forced2";"positive";"";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:50:31;"0416ECC22D";"CondMod8";1546;78;78;"out2Forced2";"positive";"";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:50:36;"0416ECC22D";"CondMod7";1280;39;39;"out1Forced2";"positive";"";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:50:39;"0416ECC22D";"RFID7";436;NA;NA;"";"";"";"0,140,126,103";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:50:45;"0416ECC22D";"CondMod8";2053;78;78;"out2Forced2";"positive";"";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:50:49;"0416ECC22D";"CondMod7";1452;39;39;"out1Forced2";"positive";"";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:50:52;"0416ECC22D";"exp";NA;NA;NA;"";"";"end forced2";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:50:52;"0416ECC22D";"exp";NA;NA;NA;"";"";"start free2";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:50:53;"0416ECC22D";"CondMod8";1551;78;78;"out2Free2";"positive";"";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:51:02;"0416ECC22D";"CondMod7";1434;39;39;"out1Free2";"positive";"";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:51:06;"0416ECC22D";"CondMod8";1736;78;78;"out2Free2";"positive";"";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:51:13;"0416ECC22D";"CondMod7";2193;39;39;"out1Free2";"positive";"";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:51:18;"0416ECC22D";"exp";NA;NA;NA;"";"";"end free2";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:51:18;"0416ECC22D";"exp";NA;NA;NA;"";"";"start forced1";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:51:18;"0416ECC22D";"CondMod8";2523;78;78;"out2Free2";"positive";"";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:51:23;"0416ECC22D";"CondMod7";1482;78;78;"out1Forced1";"positive";"";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:51:39;"0416ECC22D";"RFID8";385;NA;NA;"";"";"";"0,130";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:51:47;"0416ECC22D";"CondMod8";2173;39;39;"out2Forced1";"positive";"";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:51:53;"0416ECC22D";"CondMod7";1375;78;78;"out1Forced1";"positive";"";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:52:04;"0416ECC22D";"RFID7";392;NA;NA;"";"";"";"0,102,102";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:52:14;"0416ECC22D";"RFID8";301;NA;NA;"";"";"";"0,100";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:52:17;"0416ECC22D";"CondMod8";1587;39;39;"out2Forced1";"positive";"";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:52:23;"0416ECC22D";"CondMod8";2789;NA;NA;"";"";"";"";"Bat 101";4;0;"Training";"Training";"Strict"
6;2021-08-02 19:52:28;"0416ECC22D";"CondMod7";1659;78;78;"out1Forced1";"positive";"";"";"Bat 101";4;0;"Training";"Training";"Strict"
